id,created_at,updated_at,is_watched,show_on,video_details_id_id,hotel_id_id,flag
212,"2018-05-07 09:52:55.692054","2018-04-12 07:29:52.378109",1,"2018-05-07 09:52:55.692118",11,7,R
213,"2018-05-07 09:52:55.796575","2018-04-12 07:29:52.387132",1,"2018-05-07 09:52:55.796637",25,7,R
214,"2018-05-07 09:52:55.941307","2018-04-12 07:29:52.399874",1,"2018-05-07 09:52:55.941352",159,7,R
215,"2018-05-07 09:52:56.044786","2018-04-12 07:37:27.837890",1,"2018-05-07 09:52:56.044831",134,7,T
216,"2018-05-07 09:52:56.147467","2018-04-12 08:33:24.841561",1,"2018-05-07 09:52:56.147510",117,6,T
217,"2018-04-12 11:46:51.748032","2018-04-12 11:46:51.747066",1,"2018-04-12 11:46:51.748048",118,6,T
218,"2018-05-07 09:52:56.250331","2018-04-12 08:33:24.861152",1,"2018-05-07 09:52:56.250375",119,6,T
219,"2018-04-12 12:20:32.113544","2018-04-12 12:20:32.112616",1,"2018-04-12 12:20:32.113558",142,5,T
220,"2018-04-12 12:57:49.121715","2018-04-12 12:57:49.120864",1,"2018-04-12 12:57:49.121732",138,1,T
221,"2018-05-07 09:52:56.357016","2018-04-14 08:05:16.096603",1,"2018-05-07 09:52:56.357060",2,2,R
222,"2018-05-07 09:52:56.459876","2018-04-14 08:05:16.105822",1,"2018-05-07 09:52:56.459949",35,2,R
223,"2018-05-07 09:52:56.563102","2018-04-14 08:05:16.115384",1,"2018-05-07 09:52:56.563147",37,2,R
224,"2018-05-07 09:52:56.666733","2018-04-14 08:05:16.128317",1,"2018-05-07 09:52:56.666777",31,2,R
225,"2018-05-07 09:52:56.769872","2018-04-14 08:05:16.140776",1,"2018-05-07 09:52:56.769915",80,2,T
226,"2018-05-07 09:52:56.874275","2018-04-14 08:16:16.939060",1,"2018-05-07 09:52:56.874316",2,1,T
227,"2018-05-07 09:52:56.976757","2018-04-14 08:16:16.948585",1,"2018-05-07 09:52:56.976816",35,1,T
228,"2018-05-07 09:52:57.079677","2018-04-14 08:16:16.957963",1,"2018-05-07 09:52:57.079723",37,1,T
229,"2018-05-07 09:52:57.185189","2018-04-14 08:16:16.971249",1,"2018-05-07 09:52:57.185233",31,1,T
230,"2018-05-07 09:52:57.289787","2018-04-14 08:16:16.983704",1,"2018-05-07 09:52:57.289828",80,1,T
231,"2018-05-07 09:52:57.392526","2018-04-14 08:16:39.648134",1,"2018-05-07 09:52:57.392573",2,1,T
232,"2018-05-07 09:52:57.496349","2018-04-14 08:16:39.657725",1,"2018-05-07 09:52:57.496399",35,1,T
233,"2018-05-07 09:52:57.599020","2018-04-14 08:16:39.666957",1,"2018-05-07 09:52:57.599066",37,1,T
234,"2018-05-07 09:52:57.702535","2018-04-14 08:16:39.679857",1,"2018-05-07 09:52:57.702584",31,1,T
235,"2018-05-07 09:52:58.045101","2018-04-14 08:16:39.692886",1,"2018-05-07 09:52:58.045146",80,1,T
236,"2018-05-07 09:52:58.150217","2018-04-14 08:18:14.316166",1,"2018-05-07 09:52:58.150262",2,1,T
237,"2018-05-07 09:52:58.252314","2018-04-14 08:18:14.325706",1,"2018-05-07 09:52:58.252360",35,1,T
238,"2018-05-07 09:52:58.355855","2018-04-14 08:18:14.335208",1,"2018-05-07 09:52:58.355930",37,1,T
239,"2018-05-07 09:52:58.501542","2018-04-14 08:18:14.347732",1,"2018-05-07 09:52:58.501590",31,1,T
240,"2018-05-07 09:52:58.605066","2018-04-14 08:18:14.361006",1,"2018-05-07 09:52:58.605119",80,1,T
241,"2018-05-07 09:52:58.710446","2018-04-14 08:18:33.121821",1,"2018-05-07 09:52:58.710497",2,1,T
242,"2018-05-07 09:52:58.813491","2018-04-14 08:18:33.131361",1,"2018-05-07 09:52:58.813537",35,1,T
243,"2018-05-07 09:52:58.920563","2018-04-14 08:18:33.140494",1,"2018-05-07 09:52:58.920587",37,1,T
244,"2018-05-07 09:52:59.041521","2018-04-14 08:18:33.153552",1,"2018-05-07 09:52:59.041566",31,1,T
245,"2018-05-07 09:52:59.146329","2018-04-14 08:18:33.166129",1,"2018-05-07 09:52:59.146387",80,1,T
246,"2018-05-07 09:52:59.248779","2018-04-14 08:18:53.297739",1,"2018-05-07 09:52:59.248824",2,1,T
247,"2018-05-07 09:52:59.352407","2018-04-14 08:18:53.307647",1,"2018-05-07 09:52:59.352468",35,1,T
248,"2018-05-07 09:52:59.457025","2018-04-14 08:18:53.317400",1,"2018-05-07 09:52:59.457083",37,1,T
249,"2018-05-07 09:52:59.562974","2018-04-14 08:18:53.331049",1,"2018-05-07 09:52:59.563020",31,1,T
250,"2018-05-07 09:52:59.666228","2018-04-14 08:18:53.345055",1,"2018-05-07 09:52:59.666276",80,1,T
251,"2018-05-07 09:52:59.769052","2018-04-14 08:19:17.618297",1,"2018-05-07 09:52:59.769095",2,1,T
252,"2018-05-07 09:52:59.871810","2018-04-14 08:19:17.628049",1,"2018-05-07 09:52:59.871857",35,1,T
253,"2018-05-07 09:53:00.019356","2018-04-14 08:19:17.637786",1,"2018-05-07 09:53:00.019400",37,1,T
254,"2018-05-07 09:53:00.122917","2018-04-14 08:19:17.651160",1,"2018-05-07 09:53:00.122961",31,1,T
255,"2018-05-07 09:53:00.256675","2018-04-14 08:19:17.664150",1,"2018-05-07 09:53:00.256698",80,1,T
256,"2018-05-07 09:53:00.363801","2018-04-14 08:19:47.403157",1,"2018-05-07 09:53:00.363847",2,4,T
257,"2018-05-07 09:53:00.466339","2018-04-14 08:19:47.414241",1,"2018-05-07 09:53:00.466384",35,4,T
258,"2018-05-07 09:53:00.570224","2018-04-14 08:19:47.423531",1,"2018-05-07 09:53:00.570269",37,4,T
259,"2018-05-07 09:53:00.683200","2018-04-14 08:19:47.436110",1,"2018-05-07 09:53:00.683245",31,4,T
260,"2018-05-07 09:53:00.786259","2018-04-14 08:19:47.448892",1,"2018-05-07 09:53:00.786303",80,4,T
261,"2018-04-14 11:24:44.122909","2018-04-14 11:24:44.122004",1,"2018-04-14 11:24:44.122921",119,5,T
262,"2018-05-07 09:53:00.888966","2018-04-16 07:24:45.902622",1,"2018-05-07 09:53:00.889013",71,7,T
263,"2018-05-07 09:53:00.995178","2018-04-16 07:24:45.911998",1,"2018-05-07 09:53:00.995205",72,7,T
264,"2018-05-07 09:53:01.096987","2018-04-16 07:25:11.942319",1,"2018-05-07 09:53:01.097033",2,7,T
265,"2018-05-07 09:53:01.200483","2018-04-16 07:25:11.951789",1,"2018-05-07 09:53:01.200524",35,7,T
266,"2018-05-07 09:53:01.302540","2018-04-16 07:25:11.961510",1,"2018-05-07 09:53:01.302585",37,7,T
267,"2018-05-07 09:53:01.407484","2018-04-16 07:25:11.974888",1,"2018-05-07 09:53:01.407530",31,7,T
268,"2018-05-07 09:53:01.511717","2018-04-16 07:25:11.988195",1,"2018-05-07 09:53:01.511762",80,7,T
269,"2018-04-16 11:10:06.210397","2018-04-16 11:10:06.209452",1,"2018-04-16 11:10:06.210410",138,5,T
270,"2018-04-16 11:19:28.482801","2018-04-16 11:19:28.481746",1,"2018-04-16 11:19:28.482826",141,5,T
271,"2018-05-21 06:30:02.724362","2018-05-21 06:30:02.723373",1,"2018-05-21 06:30:02.724376",2,2,T
272,"2018-05-23 06:14:16.116750","2018-05-23 06:14:16.115878",1,"2018-05-23 06:14:16.116764",35,2,T
273,"2018-04-19 08:25:45.899767",NULL,0,"2018-04-19 08:25:45.899827",37,2,T
274,"2018-05-23 06:25:51.059200","2018-05-23 06:25:51.057940",1,"2018-05-23 06:25:51.059214",31,2,T
275,"2018-05-09 07:00:51.873400","2018-05-09 07:00:51.872503",1,"2018-05-09 07:00:51.873414",80,2,T
276,"2018-04-23 10:28:49.074382",NULL,0,"2018-04-23 10:28:49.074444",2,2,T
277,"2018-04-23 10:28:49.084079",NULL,0,"2018-04-23 10:28:49.084132",35,2,T
278,"2018-04-23 10:28:49.093558",NULL,0,"2018-04-23 10:28:49.093611",37,2,T
279,"2018-04-23 10:28:49.107454",NULL,0,"2018-04-23 10:28:49.107507",31,2,T
280,"2018-04-23 10:28:49.121348",NULL,0,"2018-04-23 10:28:49.121401",80,2,T
281,"2018-04-23 10:28:49.138007",NULL,0,"2018-04-23 10:28:49.138072",36,2,T
282,"2018-04-23 10:28:49.157346",NULL,0,"2018-04-23 10:28:49.157422",29,2,T
283,"2018-04-23 10:28:49.167179",NULL,0,"2018-04-23 10:28:49.167231",30,2,T
284,"2018-04-23 10:28:49.177265",NULL,0,"2018-04-23 10:28:49.177319",32,2,T
285,"2018-04-23 10:28:49.186957",NULL,0,"2018-04-23 10:28:49.187010",33,2,T
286,"2018-04-23 10:28:49.200227",NULL,0,"2018-04-23 10:28:49.200281",8,2,T
287,"2018-05-24 05:15:40.120157","2018-05-24 05:15:40.119215",1,"2018-05-24 05:15:40.120171",9,2,T
288,"2018-04-23 10:28:49.223417",NULL,0,"2018-04-23 10:28:49.223469",23,2,T
289,"2018-04-23 10:28:49.237267",NULL,0,"2018-04-23 10:28:49.237319",18,2,T
290,"2018-04-23 10:28:49.246918",NULL,0,"2018-04-23 10:28:49.246978",19,2,T
291,"2018-04-23 10:28:49.260646",NULL,0,"2018-04-23 10:28:49.260700",7,2,T
292,"2018-04-23 10:28:49.270465",NULL,0,"2018-04-23 10:28:49.270519",10,2,T
293,"2018-04-23 10:28:49.284310",NULL,0,"2018-04-23 10:28:49.284364",14,2,T
294,"2018-04-23 10:28:49.293917",NULL,0,"2018-04-23 10:28:49.293970",15,2,T
295,"2018-04-23 10:28:49.307521",NULL,0,"2018-04-23 10:28:49.307574",12,2,T
296,"2018-04-23 10:28:49.320893",NULL,0,"2018-04-23 10:28:49.320948",11,2,T
297,"2018-04-23 10:28:49.330486",NULL,0,"2018-04-23 10:28:49.330540",25,2,T
298,"2018-04-23 10:28:49.347267",NULL,0,"2018-04-23 10:28:49.347319",137,2,T
299,"2018-04-23 10:28:49.361020",NULL,0,"2018-04-23 10:28:49.361077",153,2,T
300,"2018-04-23 10:28:49.370884",NULL,0,"2018-04-23 10:28:49.370937",154,2,T
301,"2018-04-23 10:28:49.379956",NULL,0,"2018-04-23 10:28:49.380011",157,2,T
302,"2018-04-23 10:28:49.390522",NULL,0,"2018-04-23 10:28:49.390576",158,2,T
303,"2018-04-23 10:28:49.407721",NULL,0,"2018-04-23 10:28:49.407775",159,2,T
304,"2018-04-23 10:28:49.421023",NULL,0,"2018-04-23 10:28:49.421079",138,2,T
305,"2018-04-23 10:47:13.746308",NULL,0,"2018-04-23 10:47:13.746371",2,7,R
306,"2018-04-23 10:47:13.757495",NULL,0,"2018-04-23 10:47:13.757559",35,7,R
307,"2018-04-23 10:47:13.767448",NULL,0,"2018-04-23 10:47:13.767503",37,7,R
308,"2018-04-23 10:47:13.781202",NULL,0,"2018-04-23 10:47:13.781257",36,7,R
309,"2018-04-23 10:47:13.795285",NULL,0,"2018-04-23 10:47:13.795339",29,7,R
310,"2018-04-23 10:47:13.805019",NULL,0,"2018-04-23 10:47:13.805075",30,7,R
311,"2018-04-23 10:47:13.814977",NULL,0,"2018-04-23 10:47:13.815032",32,7,R
312,"2018-04-23 10:47:13.825038",NULL,0,"2018-04-23 10:47:13.825094",33,7,R
313,"2018-04-23 10:47:13.838809",NULL,0,"2018-04-23 10:47:13.838865",8,7,R
314,"2018-04-23 10:47:13.848221",NULL,0,"2018-04-23 10:47:13.848279",9,7,R
315,"2018-04-23 10:47:13.861637",NULL,0,"2018-04-23 10:47:13.861692",23,7,R
316,"2018-04-23 10:47:13.875412",NULL,0,"2018-04-23 10:47:13.875468",18,7,R
317,"2018-04-23 10:47:13.885401",NULL,0,"2018-04-23 10:47:13.885456",19,7,R
318,"2018-04-23 10:47:13.899516",NULL,0,"2018-04-23 10:47:13.899583",7,7,R
319,"2018-04-23 10:47:13.909083",NULL,0,"2018-04-23 10:47:13.909138",10,7,R
320,"2018-04-23 10:47:13.922868",NULL,0,"2018-04-23 10:47:13.922934",14,7,R
321,"2018-04-23 10:47:13.934290",NULL,0,"2018-04-23 10:47:13.934349",15,7,R
322,"2018-04-23 10:47:13.947792",NULL,0,"2018-04-23 10:47:13.947848",11,7,R
323,"2018-04-23 10:47:13.957271",NULL,0,"2018-04-23 10:47:13.957326",25,7,R
324,"2018-04-23 10:47:13.970654",NULL,0,"2018-04-23 10:47:13.970709",117,7,R
325,"2018-04-23 10:47:13.979895",NULL,0,"2018-04-23 10:47:13.979949",118,7,R
326,"2018-04-23 10:47:13.989860",NULL,0,"2018-04-23 10:47:13.989915",119,7,R
327,"2018-04-23 10:47:14.003159",NULL,0,"2018-04-23 10:47:14.003222",159,7,T
328,"2018-04-23 11:15:56.336629",NULL,0,"2018-04-23 11:15:56.336686",162,2,T
329,"2018-04-28 05:52:55.915177","2018-04-28 05:52:55.914197",1,"2018-04-28 05:52:55.915191",134,2,T
330,"2018-04-23 11:53:41.042587",NULL,0,"2018-04-23 11:53:41.042655",2,2,T
331,"2018-04-23 11:53:41.053283",NULL,0,"2018-04-23 11:53:41.053348",35,2,T
332,"2018-04-23 11:53:41.063806",NULL,0,"2018-04-23 11:53:41.063861",37,2,T
333,"2018-04-23 11:53:41.078329",NULL,0,"2018-04-23 11:53:41.078382",31,2,T
334,"2018-04-23 11:53:41.092416",NULL,0,"2018-04-23 11:53:41.092469",163,2,T
335,"2018-04-23 11:53:41.106329",NULL,0,"2018-04-23 11:53:41.106384",134,2,T
336,"2018-04-23 11:53:41.120713",NULL,0,"2018-04-23 11:53:41.120767",162,2,T
337,"2018-04-23 12:47:59.983140",NULL,0,"2018-04-23 12:47:59.983198",2,2,T
338,"2018-04-23 12:47:59.993223",NULL,0,"2018-04-23 12:47:59.993277",35,2,T
339,"2018-04-23 12:48:00.025425",NULL,0,"2018-04-23 12:48:00.025505",37,2,T
340,"2018-04-23 12:48:00.044393",NULL,0,"2018-04-23 12:48:00.044458",31,2,T
341,"2018-04-23 12:48:00.061423",NULL,0,"2018-04-23 12:48:00.061483",163,2,T
342,"2018-04-23 12:48:59.407406",NULL,0,"2018-04-23 12:48:59.407465",2,1,T
343,"2018-04-23 12:48:59.417760",NULL,0,"2018-04-23 12:48:59.417814",35,1,T
344,"2018-04-23 12:48:59.428109",NULL,0,"2018-04-23 12:48:59.428163",37,1,T
345,"2018-04-23 12:48:59.442312",NULL,0,"2018-04-23 12:48:59.442366",31,1,T
346,"2018-04-23 12:48:59.456478",NULL,0,"2018-04-23 12:48:59.456532",80,1,T
347,"2018-04-23 12:52:42.487793",NULL,0,"2018-04-23 12:52:42.487852",2,1,T
348,"2018-04-23 12:52:42.498715",NULL,0,"2018-04-23 12:52:42.498770",35,1,T
349,"2018-04-23 12:52:42.512997",NULL,0,"2018-04-23 12:52:42.513055",37,1,T
350,"2018-04-23 12:52:42.527556",NULL,0,"2018-04-23 12:52:42.527614",31,1,T
351,"2018-04-23 12:52:42.541603",NULL,0,"2018-04-23 12:52:42.541657",80,1,T
352,"2018-04-23 13:27:27.671841",NULL,0,"2018-04-23 13:27:27.671912",2,1,T
353,"2018-04-23 13:27:27.681817",NULL,0,"2018-04-23 13:27:27.681871",35,1,T
354,"2018-04-23 13:27:27.693375",NULL,0,"2018-04-23 13:27:27.693429",37,1,T
355,"2018-04-23 13:27:27.708802",NULL,0,"2018-04-23 13:27:27.708866",31,1,T
356,"2018-04-23 13:27:27.724903",NULL,0,"2018-04-23 13:27:27.724957",80,1,T
357,"2018-04-23 13:27:46.774335",NULL,0,"2018-04-23 13:27:46.774393",2,1,T
358,"2018-04-23 13:27:46.785294",NULL,0,"2018-04-23 13:27:46.785351",35,1,T
359,"2018-04-23 13:27:46.795762",NULL,0,"2018-04-23 13:27:46.795816",37,1,T
360,"2018-04-23 13:27:46.809691",NULL,0,"2018-04-23 13:27:46.809745",31,1,T
361,"2018-04-23 13:27:46.823562",NULL,0,"2018-04-23 13:27:46.823616",80,1,T
362,"2018-04-23 13:28:13.702147",NULL,0,"2018-04-23 13:28:13.702206",2,1,T
363,"2018-04-23 13:28:13.712870",NULL,0,"2018-04-23 13:28:13.712925",35,1,T
364,"2018-04-23 13:28:13.723195",NULL,0,"2018-04-23 13:28:13.723250",37,1,T
365,"2018-04-23 13:28:13.737052",NULL,0,"2018-04-23 13:28:13.737114",31,1,T
366,"2018-04-23 13:28:13.752176",NULL,0,"2018-04-23 13:28:13.752253",80,1,T
367,"2018-04-23 13:40:03.472182",NULL,0,"2018-04-23 13:40:03.472261",2,2,T
368,"2018-04-23 13:40:03.482624",NULL,0,"2018-04-23 13:40:03.482680",35,2,T
369,"2018-04-23 13:40:03.492638",NULL,0,"2018-04-23 13:40:03.492694",37,2,T
370,"2018-04-23 13:40:03.506805",NULL,0,"2018-04-23 13:40:03.506860",31,2,T
371,"2018-04-23 13:40:03.520877",NULL,0,"2018-04-23 13:40:03.520934",80,2,T
372,"2018-04-23 13:40:43.866686",NULL,0,"2018-04-23 13:40:43.866744",2,2,T
373,"2018-04-23 13:40:43.877368",NULL,0,"2018-04-23 13:40:43.877423",35,2,T
374,"2018-04-23 13:40:43.887719",NULL,0,"2018-04-23 13:40:43.887773",37,2,T
375,"2018-04-23 13:40:43.901386",NULL,0,"2018-04-23 13:40:43.901440",31,2,T
376,"2018-04-23 13:40:43.915312",NULL,0,"2018-04-23 13:40:43.915366",80,2,T
377,"2018-04-23 13:41:09.874082",NULL,0,"2018-04-23 13:41:09.874139",2,2,T
378,"2018-04-23 13:41:09.885368",NULL,0,"2018-04-23 13:41:09.885422",35,2,T
379,"2018-04-23 13:41:09.895568",NULL,0,"2018-04-23 13:41:09.895622",37,2,T
380,"2018-04-23 13:41:09.911241",NULL,0,"2018-04-23 13:41:09.911293",31,2,T
381,"2018-04-23 13:41:09.925757",NULL,0,"2018-04-23 13:41:09.925817",80,2,T
382,"2018-04-23 13:51:42.832940",NULL,0,"2018-04-23 13:51:42.832998",2,2,T
383,"2018-04-23 13:51:42.843682",NULL,0,"2018-04-23 13:51:42.843750",35,2,T
384,"2018-04-23 13:51:42.853770",NULL,0,"2018-04-23 13:51:42.853826",37,2,T
385,"2018-04-23 13:51:42.868125",NULL,0,"2018-04-23 13:51:42.868192",36,2,T
386,"2018-04-23 13:51:42.882143",NULL,0,"2018-04-23 13:51:42.882198",29,2,T
387,"2018-04-23 13:51:42.891733",NULL,0,"2018-04-23 13:51:42.891789",30,2,T
388,"2018-04-23 13:51:42.901175",NULL,0,"2018-04-23 13:51:42.901240",32,2,T
389,"2018-04-23 13:51:42.910825",NULL,0,"2018-04-23 13:51:42.910880",33,2,T
390,"2018-04-23 13:51:42.924480",NULL,0,"2018-04-23 13:51:42.924535",8,2,T
391,"2018-04-23 13:51:42.934061",NULL,0,"2018-04-23 13:51:42.934116",9,2,T
392,"2018-04-23 13:51:42.947655",NULL,0,"2018-04-23 13:51:42.947711",23,2,T
393,"2018-04-23 13:51:42.961310",NULL,0,"2018-04-23 13:51:42.961365",18,2,T
394,"2018-04-23 13:51:42.970785",NULL,0,"2018-04-23 13:51:42.970840",19,2,T
395,"2018-04-23 13:51:42.984324",NULL,0,"2018-04-23 13:51:42.984380",7,2,T
396,"2018-04-23 13:51:42.994632",NULL,0,"2018-04-23 13:51:42.994688",10,2,T
397,"2018-04-23 13:51:43.009019",NULL,0,"2018-04-23 13:51:43.009074",14,2,T
398,"2018-04-23 13:51:43.018608",NULL,0,"2018-04-23 13:51:43.018662",15,2,T
399,"2018-04-23 13:51:43.032273",NULL,0,"2018-04-23 13:51:43.032328",12,2,T
400,"2018-04-23 13:51:43.045657",NULL,0,"2018-04-23 13:51:43.045712",11,2,T
401,"2018-04-23 13:51:43.055199",NULL,0,"2018-04-23 13:51:43.055254",25,2,T
402,"2018-04-23 13:51:43.072696",NULL,0,"2018-04-23 13:51:43.072763",159,2,T
403,"2018-04-23 13:51:43.086675",NULL,0,"2018-04-23 13:51:43.086730",134,2,T
404,"2018-04-23 13:56:13.053541",NULL,0,"2018-04-23 13:56:13.053598",2,7,T
405,"2018-04-23 13:56:13.063505",NULL,0,"2018-04-23 13:56:13.063558",35,7,T
406,"2018-04-23 13:56:13.073302",NULL,0,"2018-04-23 13:56:13.073362",37,7,T
407,"2018-04-23 13:56:13.086976",NULL,0,"2018-04-23 13:56:13.087030",31,7,T
408,"2018-04-23 13:56:13.100836",NULL,0,"2018-04-23 13:56:13.100889",80,7,T
409,"2018-04-23 13:56:37.324087",NULL,0,"2018-04-23 13:56:37.324145",2,7,T
410,"2018-04-23 13:56:37.335251",NULL,0,"2018-04-23 13:56:37.335306",35,7,T
411,"2018-04-23 13:56:37.345139",NULL,0,"2018-04-23 13:56:37.345193",37,7,T
412,"2018-04-23 13:56:37.358850",NULL,0,"2018-04-23 13:56:37.358904",31,7,T
413,"2018-04-23 13:56:37.372554",NULL,0,"2018-04-23 13:56:37.372608",80,7,T
414,"2018-04-24 04:37:14.476866",NULL,0,"2018-04-24 04:37:14.476924",2,4,T
415,"2018-04-24 04:37:14.486838",NULL,0,"2018-04-24 04:37:14.486894",35,4,T
416,"2018-04-24 04:37:14.497036",NULL,0,"2018-04-24 04:37:14.497090",37,4,T
417,"2018-04-24 04:37:14.510294",NULL,0,"2018-04-24 04:37:14.510349",31,4,T
418,"2018-04-24 04:37:14.524503",NULL,0,"2018-04-24 04:37:14.524557",80,4,T
419,"2018-04-24 05:31:49.521766",NULL,0,"2018-04-24 05:31:49.521824",2,7,T
420,"2018-04-24 05:31:49.532036",NULL,0,"2018-04-24 05:31:49.532091",35,7,T
421,"2018-04-24 05:31:49.542586",NULL,0,"2018-04-24 05:31:49.542641",37,7,T
422,"2018-04-24 05:31:49.556190",NULL,0,"2018-04-24 05:31:49.556264",31,7,T
423,"2018-04-24 05:31:49.569649",NULL,0,"2018-04-24 05:31:49.569702",80,7,T
424,"2018-04-24 06:10:12.282569",NULL,0,"2018-04-24 06:10:12.282628",179,7,T
425,"2018-04-24 06:42:35.187394",NULL,0,"2018-04-24 06:42:35.187451",117,7,T
426,"2018-04-24 06:42:35.197636",NULL,0,"2018-04-24 06:42:35.197691",118,7,T
427,"2018-04-24 06:42:35.209357",NULL,0,"2018-04-24 06:42:35.209411",119,7,T
428,"2018-04-24 06:42:35.223784",NULL,0,"2018-04-24 06:42:35.223839",2,7,T
429,"2018-04-24 06:42:35.233770",NULL,0,"2018-04-24 06:42:35.233824",35,7,T
430,"2018-04-24 06:42:35.244218",NULL,0,"2018-04-24 06:42:35.244276",37,7,T
431,"2018-04-24 06:42:35.258239",NULL,0,"2018-04-24 06:42:35.258293",31,7,T
432,"2018-04-24 06:42:35.272524",NULL,0,"2018-04-24 06:42:35.272578",80,7,T
433,"2018-04-24 06:42:35.289822",NULL,0,"2018-04-24 06:42:35.289876",134,7,T
434,"2018-04-24 06:42:35.307016",NULL,0,"2018-04-24 06:42:35.307069",36,7,T
435,"2018-04-24 06:42:35.321073",NULL,0,"2018-04-24 06:42:35.321126",29,7,T
436,"2018-04-24 06:42:35.330769",NULL,0,"2018-04-24 06:42:35.330822",30,7,T
437,"2018-04-24 06:42:35.340218",NULL,0,"2018-04-24 06:42:35.340275",32,7,T
438,"2018-04-24 06:42:35.349743",NULL,0,"2018-04-24 06:42:35.349798",33,7,T
439,"2018-04-24 06:42:35.363892",NULL,0,"2018-04-24 06:42:35.363947",8,7,T
440,"2018-04-24 06:42:35.373581",NULL,0,"2018-04-24 06:42:35.373634",9,7,T
441,"2018-04-24 06:42:35.387515",NULL,0,"2018-04-24 06:42:35.387569",23,7,T
442,"2018-04-24 06:42:35.401282",NULL,0,"2018-04-24 06:42:35.401339",18,7,T
443,"2018-04-24 06:42:35.410889",NULL,0,"2018-04-24 06:42:35.410945",19,7,T
444,"2018-04-24 06:42:35.424576",NULL,0,"2018-04-24 06:42:35.424632",7,7,T
445,"2018-04-24 06:42:35.434308",NULL,0,"2018-04-24 06:42:35.434362",10,7,T
446,"2018-04-24 06:42:35.448369",NULL,0,"2018-04-24 06:42:35.448423",14,7,T
447,"2018-04-24 06:42:35.458136",NULL,0,"2018-04-24 06:42:35.458191",15,7,T
448,"2018-04-24 06:42:35.472033",NULL,0,"2018-04-24 06:42:35.472091",11,7,T
449,"2018-04-24 06:42:35.484882",NULL,0,"2018-04-24 06:42:35.484937",25,7,T
450,"2018-04-24 06:42:35.498606",NULL,0,"2018-04-24 06:42:35.498661",159,7,T
451,"2018-04-26 06:41:38.256941","2018-04-26 06:41:38.256061",1,"2018-04-26 06:41:38.256953",35,5,T
452,"2018-04-27 08:19:54.757994",NULL,0,"2018-04-27 08:19:54.758169",18,4,T
453,"2018-04-27 08:19:54.964797",NULL,0,"2018-04-27 08:19:54.964985",19,4,T
454,"2018-04-27 08:19:55.255288",NULL,0,"2018-04-27 08:19:55.255516",7,4,T
455,"2018-04-27 08:19:55.466842",NULL,0,"2018-04-27 08:19:55.467014",10,4,T
456,"2018-04-27 08:19:55.741992",NULL,0,"2018-04-27 08:19:55.742179",12,4,T
457,"2018-04-27 08:19:56.018709",NULL,0,"2018-04-27 08:19:56.018883",62,4,T
458,"2018-04-27 08:19:56.286492",NULL,0,"2018-04-27 08:19:56.286681",96,4,T
459,"2018-04-27 08:19:56.486764",NULL,0,"2018-04-27 08:19:56.486922",97,4,T
460,"2018-04-27 08:19:56.751455",NULL,0,"2018-04-27 08:19:56.751632",137,4,T
461,"2018-04-27 08:19:57.091021",NULL,0,"2018-04-27 08:19:57.091195",138,4,T
462,"2018-04-27 08:19:57.353731",NULL,0,"2018-04-27 08:19:57.353906",139,4,T
