id,created_at,updated_at,is_watched,show_on,video_details_id_id,hotel_id_id,flag
733,"2018-05-16 07:38:57.424109",NULL,0,"2018-05-16 07:38:57.424176",31,2,R
734,"2018-05-16 07:38:57.439671",NULL,0,"2018-05-16 07:38:57.439727",80,2,R
735,"2018-05-16 07:38:57.459971",NULL,0,"2018-05-16 07:38:57.460026",172,2,R
736,"2018-05-16 07:38:57.471886",NULL,0,"2018-05-16 07:38:57.471940",171,2,R
737,"2018-05-16 07:38:57.483449",NULL,0,"2018-05-16 07:38:57.483502",170,2,R
738,"2018-05-16 07:38:57.498573",NULL,0,"2018-05-16 07:38:57.498627",148,2,R
739,"2018-05-16 07:38:57.514373",NULL,0,"2018-05-16 07:38:57.514427",149,2,R
740,"2018-05-16 07:56:01.040666",NULL,0,"2018-05-16 07:56:01.040723",134,4,T
741,"2018-05-16 08:10:10.455744",NULL,0,"2018-05-16 08:10:10.455803",37,4,R
742,"2018-05-16 08:10:10.467314",NULL,0,"2018-05-16 08:10:10.467372",2,4,R
743,"2018-05-16 08:10:10.478980",NULL,0,"2018-05-16 08:10:10.479036",35,4,R
744,"2018-05-16 08:10:10.495424",NULL,0,"2018-05-16 08:10:10.495478",36,4,R
745,"2018-05-16 08:10:10.511540",NULL,0,"2018-05-16 08:10:10.511596",33,4,R
746,"2018-05-16 08:10:10.523428",NULL,0,"2018-05-16 08:10:10.523483",32,4,R
747,"2018-05-16 08:10:10.534983",NULL,0,"2018-05-16 08:10:10.535043",30,4,R
748,"2018-05-16 08:10:10.546615",NULL,0,"2018-05-16 08:10:10.546671",29,4,R
749,"2018-05-16 08:10:10.562452",NULL,0,"2018-05-16 08:10:10.562512",9,4,R
750,"2018-05-16 08:10:10.573381",NULL,0,"2018-05-16 08:10:10.573436",8,4,R
751,"2018-05-16 08:10:10.588785",NULL,0,"2018-05-16 08:10:10.588839",23,4,R
752,"2018-05-16 08:10:10.604325",NULL,0,"2018-05-16 08:10:10.604381",19,4,R
753,"2018-05-16 08:10:10.615106",NULL,0,"2018-05-16 08:10:10.615160",18,4,R
754,"2018-05-16 08:10:10.630270",NULL,0,"2018-05-16 08:10:10.630327",10,4,R
755,"2018-05-16 08:10:10.641796",NULL,0,"2018-05-16 08:10:10.641852",7,4,R
756,"2018-05-16 08:10:10.657646",NULL,0,"2018-05-16 08:10:10.657702",14,4,R
757,"2018-05-16 08:10:10.669020",NULL,0,"2018-05-16 08:10:10.669075",15,4,R
758,"2018-05-16 08:10:10.685167",NULL,0,"2018-05-16 08:10:10.685222",25,4,R
759,"2018-05-16 08:10:10.697693",NULL,0,"2018-05-16 08:10:10.697747",11,4,R
760,"2018-05-16 08:10:10.713318",NULL,0,"2018-05-16 08:10:10.713373",119,4,R
761,"2018-05-16 08:10:10.724297",NULL,0,"2018-05-16 08:10:10.724350",118,4,R
762,"2018-05-16 08:10:10.735223",NULL,0,"2018-05-16 08:10:10.735277",117,4,R
763,"2018-05-16 08:10:10.750638",NULL,0,"2018-05-16 08:10:10.750692",159,4,R
764,"2018-05-16 08:18:23.046318",NULL,0,"2018-05-16 08:18:23.046376",37,5,R
765,"2018-05-16 08:18:23.057866",NULL,0,"2018-05-16 08:18:23.057921",2,5,R
766,"2018-05-16 08:18:23.069068",NULL,0,"2018-05-16 08:18:23.069123",35,5,R
767,"2018-05-16 08:18:23.085180",NULL,0,"2018-05-16 08:18:23.085236",119,5,R
768,"2018-05-16 08:18:23.096777",NULL,0,"2018-05-16 08:18:23.096834",118,5,R
769,"2018-05-16 08:18:23.108851",NULL,0,"2018-05-16 08:18:23.108904",117,5,R
770,"2018-05-16 08:18:23.124405",NULL,0,"2018-05-16 08:18:23.124457",31,5,R
771,"2018-05-16 08:18:23.144133",NULL,0,"2018-05-16 08:18:23.144189",80,5,R
772,"2018-05-17 04:55:38.078855",NULL,0,"2018-05-17 04:55:38.078914",37,1,R
773,"2018-05-17 04:55:38.091253",NULL,0,"2018-05-17 04:55:38.091312",2,1,R
774,"2018-05-17 04:55:38.102159",NULL,0,"2018-05-17 04:55:38.102213",35,1,R
775,"2018-05-17 04:55:38.117500",NULL,0,"2018-05-17 04:55:38.117562",31,1,R
776,"2018-05-17 04:55:38.137414",NULL,0,"2018-05-17 04:55:38.137464",80,1,R
777,"2018-05-17 05:21:27.233537",NULL,0,"2018-05-17 05:21:27.233614",37,5,R
778,"2018-05-17 05:21:27.245802",NULL,0,"2018-05-17 05:21:27.245857",2,5,R
779,"2018-05-17 05:21:27.257972",NULL,0,"2018-05-17 05:21:27.258029",35,5,R
780,"2018-05-17 05:21:27.273552",NULL,0,"2018-05-17 05:21:27.273630",31,5,R
781,"2018-05-17 05:21:27.292651",NULL,0,"2018-05-17 05:21:27.292705",80,5,R
782,"2018-05-17 05:37:38.849191",NULL,0,"2018-05-17 05:37:38.849253",134,5,R
783,"2018-05-17 09:32:30.931450",NULL,0,"2018-05-17 09:32:30.931509",37,4,R
784,"2018-05-17 09:32:30.943132",NULL,0,"2018-05-17 09:32:30.943195",2,4,R
785,"2018-05-17 09:32:30.954797",NULL,0,"2018-05-17 09:32:30.954851",35,4,R
786,"2018-05-17 09:32:30.975134",NULL,0,"2018-05-17 09:32:30.975189",67,4,R
787,"2018-05-17 09:32:30.990347",NULL,0,"2018-05-17 09:32:30.990404",137,4,R
788,"2018-05-17 09:32:31.006050",NULL,0,"2018-05-17 09:32:31.006109",158,4,R
789,"2018-05-17 09:32:31.020027",NULL,0,"2018-05-17 09:32:31.020090",157,4,R
790,"2018-05-17 09:32:31.032266",NULL,0,"2018-05-17 09:32:31.032322",154,4,R
791,"2018-05-17 09:32:31.044386",NULL,0,"2018-05-17 09:32:31.044442",153,4,R
792,"2018-05-17 09:32:31.063167",NULL,0,"2018-05-17 09:32:31.063227",159,4,R
793,"2018-05-17 09:32:31.079187",NULL,0,"2018-05-17 09:32:31.079246",138,4,R
794,"2018-05-17 09:32:31.098257",NULL,0,"2018-05-17 09:32:31.098313",119,4,R
795,"2018-05-17 09:32:31.109145",NULL,0,"2018-05-17 09:32:31.109199",118,4,R
796,"2018-05-17 09:32:31.120662",NULL,0,"2018-05-17 09:32:31.120724",117,4,R
797,"2018-05-17 09:32:31.136257",NULL,0,"2018-05-17 09:32:31.136312",31,4,R
798,"2018-05-17 09:32:31.155454",NULL,0,"2018-05-17 09:32:31.155510",80,4,R
799,"2018-05-17 10:16:56.959836",NULL,0,"2018-05-17 10:16:56.959893",119,6,R
800,"2018-05-17 10:16:56.971093",NULL,0,"2018-05-17 10:16:56.971145",118,6,R
801,"2018-05-17 10:16:56.982513",NULL,0,"2018-05-17 10:16:56.982566",117,6,R
802,"2018-05-17 10:16:56.998642",NULL,0,"2018-05-17 10:16:56.998696",134,6,R
803,"2018-05-17 10:26:26.505563",NULL,0,"2018-05-17 10:26:26.505638",134,6,R
804,"2018-05-17 10:40:49.420872",NULL,0,"2018-05-17 10:40:49.420940",37,4,R
805,"2018-05-17 10:40:49.432914",NULL,0,"2018-05-17 10:40:49.432967",2,4,R
806,"2018-05-17 10:40:49.444186",NULL,0,"2018-05-17 10:40:49.444240",35,4,R
807,"2018-05-17 10:40:49.459719",NULL,0,"2018-05-17 10:40:49.459774",31,4,R
808,"2018-05-17 10:40:49.478924",NULL,0,"2018-05-17 10:40:49.478987",163,4,R
809,"2018-05-17 12:17:39.932598",NULL,0,"2018-05-17 12:17:39.932658",37,2,R
810,"2018-05-17 12:17:39.944890",NULL,0,"2018-05-17 12:17:39.944946",2,2,R
811,"2018-05-17 12:17:39.957579",NULL,0,"2018-05-17 12:17:39.957636",35,2,R
812,"2018-05-17 12:17:39.973371",NULL,0,"2018-05-17 12:17:39.973425",31,2,R
813,"2018-05-17 12:17:39.992610",NULL,0,"2018-05-17 12:17:39.992677",80,2,R
814,"2018-05-17 12:19:04.110988",NULL,0,"2018-05-17 12:19:04.111045",37,1,R
815,"2018-05-17 12:19:04.123058",NULL,0,"2018-05-17 12:19:04.123121",2,1,R
816,"2018-05-17 12:19:04.135139",NULL,0,"2018-05-17 12:19:04.135192",35,1,R
817,"2018-05-17 12:19:04.150725",NULL,0,"2018-05-17 12:19:04.150778",31,1,R
818,"2018-05-17 12:19:04.170951",NULL,0,"2018-05-17 12:19:04.171003",80,1,R
819,"2018-05-17 12:26:20.061096",NULL,0,"2018-05-17 12:26:20.061156",37,1,R
820,"2018-05-17 12:26:20.073555",NULL,0,"2018-05-17 12:26:20.073630",2,1,R
821,"2018-05-17 12:26:20.085414",NULL,0,"2018-05-17 12:26:20.085469",35,1,R
822,"2018-05-17 12:26:20.102236",NULL,0,"2018-05-17 12:26:20.102291",31,1,R
823,"2018-05-18 10:29:44.148455",NULL,0,"2018-05-18 10:29:44.148516",37,1,R
824,"2018-05-18 10:29:44.160965",NULL,0,"2018-05-18 10:29:44.161028",2,1,R
825,"2018-05-18 10:29:44.173259",NULL,0,"2018-05-18 10:29:44.173314",35,1,R
826,"2018-05-18 10:29:44.189217",NULL,0,"2018-05-18 10:29:44.189273",31,1,R
827,"2018-05-18 10:29:44.209157",NULL,0,"2018-05-18 10:29:44.209212",80,1,R
828,"2018-05-18 10:36:48.502637",NULL,0,"2018-05-18 10:36:48.502695",37,7,R
829,"2018-05-18 10:36:48.515271",NULL,0,"2018-05-18 10:36:48.515324",2,7,R
830,"2018-05-18 10:36:48.527702",NULL,0,"2018-05-18 10:36:48.527759",35,7,R
831,"2018-05-18 10:36:48.543759",NULL,0,"2018-05-18 10:36:48.543813",31,7,R
832,"2018-05-18 10:36:48.563134",NULL,0,"2018-05-18 10:36:48.563188",80,7,R
833,"2018-05-18 11:09:39.306948",NULL,0,"2018-05-18 11:09:39.307009",37,1,R
834,"2018-05-18 11:09:39.319031",NULL,0,"2018-05-18 11:09:39.319085",2,1,R
835,"2018-05-18 11:09:39.332570",NULL,0,"2018-05-18 11:09:39.332624",35,1,R
836,"2018-05-18 11:09:39.349846",NULL,0,"2018-05-18 11:09:39.349900",31,1,R
837,"2018-05-18 11:09:39.369412",NULL,0,"2018-05-18 11:09:39.369465",80,1,R
838,"2018-05-18 11:12:40.553806",NULL,0,"2018-05-18 11:12:40.553869",37,1,R
839,"2018-05-18 11:12:40.565288",NULL,0,"2018-05-18 11:12:40.565342",2,1,R
840,"2018-05-18 11:12:40.575780",NULL,0,"2018-05-18 11:12:40.575835",35,1,R
841,"2018-05-18 11:12:40.591419",NULL,0,"2018-05-18 11:12:40.591473",31,1,R
842,"2018-05-18 11:12:40.611276",NULL,0,"2018-05-18 11:12:40.611334",80,1,R
843,"2018-05-21 09:22:45.530587",NULL,0,"2018-05-21 09:22:45.530645",37,2,R
844,"2018-05-21 09:22:45.542929",NULL,0,"2018-05-21 09:22:45.542985",2,2,R
845,"2018-05-21 09:22:45.555133",NULL,0,"2018-05-21 09:22:45.555187",35,2,R
846,"2018-05-21 09:22:45.570330",NULL,0,"2018-05-21 09:22:45.570386",31,2,R
847,"2018-05-21 09:22:45.588614",NULL,0,"2018-05-21 09:22:45.588668",80,2,R
848,"2018-05-21 10:53:37.058187",NULL,0,"2018-05-21 10:53:37.058245",37,6,R
849,"2018-05-21 10:53:37.069905",NULL,0,"2018-05-21 10:53:37.069959",2,6,R
850,"2018-05-21 10:53:37.081841",NULL,0,"2018-05-21 10:53:37.081896",35,6,R
851,"2018-05-21 10:53:37.096180",NULL,0,"2018-05-21 10:53:37.096234",138,6,R
852,"2018-05-21 10:53:37.114117",NULL,0,"2018-05-21 10:53:37.114173",31,6,R
853,"2018-05-21 10:53:37.132001",NULL,0,"2018-05-21 10:53:37.132057",80,6,R
854,"2018-05-22 11:08:06.447536",NULL,0,"2018-05-22 11:08:06.447595",134,6,R
855,"2018-05-22 13:18:36.334308",NULL,0,"2018-05-22 13:18:36.334372",37,6,R
856,"2018-05-22 13:18:36.345759",NULL,0,"2018-05-22 13:18:36.345814",2,6,R
857,"2018-05-22 13:18:36.357237",NULL,0,"2018-05-22 13:18:36.357293",35,6,R
858,"2018-05-22 13:18:36.371673",NULL,0,"2018-05-22 13:18:36.371728",31,6,R
859,"2018-05-22 13:18:36.390875",NULL,0,"2018-05-22 13:18:36.390931",80,6,R
860,"2018-05-23 09:41:48.386745",NULL,0,"2018-05-23 09:41:48.386805",37,4,R
861,"2018-05-23 09:41:48.398487",NULL,0,"2018-05-23 09:41:48.398540",2,4,R
862,"2018-05-23 09:41:48.409752",NULL,0,"2018-05-23 09:41:48.409806",35,4,R
863,"2018-05-23 09:41:48.425554",NULL,0,"2018-05-23 09:41:48.425608",31,4,R
864,"2018-05-23 09:41:48.444155",NULL,0,"2018-05-23 09:41:48.444210",80,4,R
865,"2018-05-23 09:46:01.728743",NULL,0,"2018-05-23 09:46:01.728800",37,4,R
866,"2018-05-23 09:46:01.740748",NULL,0,"2018-05-23 09:46:01.740801",2,4,R
867,"2018-05-23 09:46:01.752363",NULL,0,"2018-05-23 09:46:01.752415",35,4,R
868,"2018-05-23 09:46:01.767234",NULL,0,"2018-05-23 09:46:01.767289",31,4,R
869,"2018-05-23 09:46:01.786525",NULL,0,"2018-05-23 09:46:01.786580",80,4,R
870,"2018-05-23 13:21:13.091726",NULL,0,"2018-05-23 13:21:13.091786",37,6,R
871,"2018-05-23 13:21:13.102956",NULL,0,"2018-05-23 13:21:13.103018",2,6,R
872,"2018-05-23 13:21:13.114407",NULL,0,"2018-05-23 13:21:13.114464",35,6,R
873,"2018-05-23 13:21:13.128921",NULL,0,"2018-05-23 13:21:13.128975",26,6,R
874,"2018-05-23 13:21:13.139262",NULL,0,"2018-05-23 13:21:13.139316",24,6,R
875,"2018-05-23 13:21:13.153617",NULL,0,"2018-05-23 13:21:13.153676",22,6,R
876,"2018-05-23 13:21:13.167942",NULL,0,"2018-05-23 13:21:13.167995",21,6,R
877,"2018-05-23 13:21:13.181997",NULL,0,"2018-05-23 13:21:13.182051",40,6,R
878,"2018-05-23 13:21:13.196220",NULL,0,"2018-05-23 13:21:13.196277",69,6,R
879,"2018-05-23 13:21:13.209090",NULL,0,"2018-05-23 13:21:13.209151",178,6,R
880,"2018-05-23 13:21:13.223393",NULL,0,"2018-05-23 13:21:13.223446",119,6,R
881,"2018-05-23 13:21:13.234002",NULL,0,"2018-05-23 13:21:13.234056",118,6,R
882,"2018-05-23 13:21:13.244783",NULL,0,"2018-05-23 13:21:13.244839",117,6,R
883,"2018-05-23 13:39:55.418743",NULL,0,"2018-05-23 13:39:55.418802",37,1,R
884,"2018-05-23 13:39:55.431269",NULL,0,"2018-05-23 13:39:55.431323",2,1,R
885,"2018-05-23 13:39:55.442975",NULL,0,"2018-05-23 13:39:55.443030",35,1,R
886,"2018-05-23 13:39:55.458315",NULL,0,"2018-05-23 13:39:55.458370",31,1,R
887,"2018-05-23 13:39:55.476877",NULL,0,"2018-05-23 13:39:55.476938",80,1,R
888,"2018-05-23 13:40:49.807061",NULL,0,"2018-05-23 13:40:49.807120",37,7,R
889,"2018-05-23 13:40:49.818470",NULL,0,"2018-05-23 13:40:49.818524",2,7,R
890,"2018-05-23 13:40:49.829867",NULL,0,"2018-05-23 13:40:49.829925",35,7,R
891,"2018-05-23 13:40:49.844965",NULL,0,"2018-05-23 13:40:49.845020",31,7,R
892,"2018-05-23 13:40:49.863529",NULL,0,"2018-05-23 13:40:49.863585",80,7,R
893,"2018-05-28 07:36:41.031069",NULL,0,"2018-05-28 07:36:41.031131",37,5,R
894,"2018-05-28 07:36:41.042772",NULL,0,"2018-05-28 07:36:41.042826",2,5,R
895,"2018-05-28 07:36:41.054087",NULL,0,"2018-05-28 07:36:41.054141",35,5,R
896,"2018-05-28 07:36:41.070966",NULL,0,"2018-05-28 07:36:41.071020",31,5,R
897,"2018-05-28 07:36:41.089427",NULL,0,"2018-05-28 07:36:41.089481",80,5,R
898,"2018-05-28 12:52:08.393406",NULL,0,"2018-05-28 12:52:08.393464",37,6,R
899,"2018-05-28 12:52:08.405502",NULL,0,"2018-05-28 12:52:08.405557",2,6,R
900,"2018-05-28 12:52:08.417320",NULL,0,"2018-05-28 12:52:08.417374",35,6,R
901,"2018-05-28 12:52:08.433088",NULL,0,"2018-05-28 12:52:08.433153",31,6,R
902,"2018-05-28 12:52:08.452845",NULL,0,"2018-05-28 12:52:08.452898",80,6,R
903,"2018-05-29 12:49:38.897408",NULL,0,"2018-05-29 12:49:38.897470",162,1,R
904,"2018-05-30 07:19:11.175978",NULL,0,"2018-05-30 07:19:11.176039",37,2,R
905,"2018-05-30 07:19:11.187688",NULL,0,"2018-05-30 07:19:11.187743",2,2,R
906,"2018-05-30 07:19:11.199411",NULL,0,"2018-05-30 07:19:11.199465",35,2,R
907,"2018-05-30 07:19:11.215992",NULL,0,"2018-05-30 07:19:11.216048",31,2,R
908,"2018-05-30 07:19:11.235130",NULL,0,"2018-05-30 07:19:11.235184",162,2,R
909,"2018-05-30 07:19:11.251950",NULL,0,"2018-05-30 07:19:11.252006",80,2,R
910,"2018-05-30 07:42:45.101689",NULL,0,"2018-05-30 07:42:45.101750",37,2,R
911,"2018-05-30 07:42:45.113480",NULL,0,"2018-05-30 07:42:45.113535",2,2,R
912,"2018-05-30 07:42:45.124955",NULL,0,"2018-05-30 07:42:45.125009",35,2,R
913,"2018-05-30 07:42:45.140277",NULL,0,"2018-05-30 07:42:45.140333",36,2,R
914,"2018-05-30 07:42:45.156023",NULL,0,"2018-05-30 07:42:45.156080",33,2,R
915,"2018-05-30 07:42:45.167552",NULL,0,"2018-05-30 07:42:45.167607",32,2,R
916,"2018-05-30 07:42:45.178796",NULL,0,"2018-05-30 07:42:45.178850",30,2,R
917,"2018-05-30 07:42:45.190421",NULL,0,"2018-05-30 07:42:45.190476",29,2,R
918,"2018-05-30 07:42:45.205629",NULL,0,"2018-05-30 07:42:45.205684",9,2,R
919,"2018-05-30 07:42:45.217597",NULL,0,"2018-05-30 07:42:45.217651",8,2,R
920,"2018-05-30 07:42:45.232674",NULL,0,"2018-05-30 07:42:45.232729",25,2,R
921,"2018-05-30 07:42:45.243777",NULL,0,"2018-05-30 07:42:45.243831",11,2,R
922,"2018-05-30 07:42:45.263794",NULL,0,"2018-05-30 07:42:45.263854",137,2,R
923,"2018-05-30 07:42:45.279829",NULL,0,"2018-05-30 07:42:45.279884",158,2,R
924,"2018-05-30 07:42:45.291907",NULL,0,"2018-05-30 07:42:45.291962",157,2,R
925,"2018-05-30 07:42:45.303511",NULL,0,"2018-05-30 07:42:45.303567",154,2,R
926,"2018-05-30 07:42:45.314350",NULL,0,"2018-05-30 07:42:45.314416",153,2,R
927,"2018-05-30 07:42:45.332909",NULL,0,"2018-05-30 07:42:45.332963",159,2,R
928,"2018-05-30 07:42:45.348218",NULL,0,"2018-05-30 07:42:45.348272",138,2,R
929,"2018-05-30 08:58:23.214533",NULL,0,"2018-05-30 08:58:23.214592",37,2,R
930,"2018-05-30 08:58:23.226181",NULL,0,"2018-05-30 08:58:23.226236",2,2,R
931,"2018-05-30 08:58:23.237873",NULL,0,"2018-05-30 08:58:23.237928",35,2,R
932,"2018-05-30 08:58:23.253574",NULL,0,"2018-05-30 08:58:23.253629",119,2,R
933,"2018-05-30 08:58:23.264090",NULL,0,"2018-05-30 08:58:23.264144",118,2,R
934,"2018-05-30 08:58:23.277142",NULL,0,"2018-05-30 08:58:23.277198",117,2,R
935,"2018-05-30 08:58:23.292520",NULL,0,"2018-05-30 08:58:23.292574",31,2,R
936,"2018-05-30 08:58:23.311366",NULL,0,"2018-05-30 08:58:23.311420",80,2,R
937,"2018-05-30 10:06:35.120406",NULL,0,"2018-05-30 10:06:35.120467",119,1,R
938,"2018-05-30 10:06:35.132038",NULL,0,"2018-05-30 10:06:35.132097",118,1,R
939,"2018-05-30 10:06:35.143124",NULL,0,"2018-05-30 10:06:35.143180",117,1,R
940,"2018-05-30 10:06:35.163389",NULL,0,"2018-05-30 10:06:35.163447",37,1,R
941,"2018-05-30 10:06:35.175731",NULL,0,"2018-05-30 10:06:35.175789",2,1,R
942,"2018-05-30 10:06:35.188165",NULL,0,"2018-05-30 10:06:35.188220",35,1,R
943,"2018-05-30 10:06:35.204218",NULL,0,"2018-05-30 10:06:35.204274",31,1,R
944,"2018-05-30 11:26:05.760772",NULL,0,"2018-05-30 11:26:05.760831",37,1,R
945,"2018-05-30 11:26:05.773321",NULL,0,"2018-05-30 11:26:05.773377",2,1,R
946,"2018-05-30 11:26:05.784827",NULL,0,"2018-05-30 11:26:05.784882",35,1,R
947,"2018-05-30 11:26:05.800037",NULL,0,"2018-05-30 11:26:05.800092",31,1,R
948,"2018-05-30 11:26:05.819614",NULL,0,"2018-05-30 11:26:05.819669",80,1,R
949,"2018-05-30 11:26:05.839426",NULL,0,"2018-05-30 11:26:05.839483",9,1,R
950,"2018-05-30 11:26:05.851176",NULL,0,"2018-05-30 11:26:05.851232",8,1,R
951,"2018-05-30 12:14:26.652927",NULL,0,"2018-05-30 12:14:26.652984",37,1,R
952,"2018-05-30 12:14:26.665019",NULL,0,"2018-05-30 12:14:26.665073",2,1,R
953,"2018-05-30 12:14:26.677030",NULL,0,"2018-05-30 12:14:26.677084",35,1,R
954,"2018-05-30 12:14:26.691881",NULL,0,"2018-05-30 12:14:26.691941",9,1,R
955,"2018-05-30 12:14:26.702730",NULL,0,"2018-05-30 12:14:26.702784",8,1,R
956,"2018-05-30 12:14:26.717428",NULL,0,"2018-05-30 12:14:26.717487",13,1,R
957,"2018-05-30 12:14:26.736056",NULL,0,"2018-05-30 12:14:26.736111",17,1,R
958,"2018-05-30 12:14:26.750325",NULL,0,"2018-05-30 12:14:26.750382",34,1,R
959,"2018-05-30 12:14:26.772200",NULL,0,"2018-05-30 12:14:26.772256",142,1,R
960,"2018-05-30 12:14:26.783136",NULL,0,"2018-05-30 12:14:26.783192",141,1,R
961,"2018-05-30 12:51:14.569951",NULL,0,"2018-05-30 12:51:14.570011",37,1,R
962,"2018-05-30 12:51:14.581933",NULL,0,"2018-05-30 12:51:14.581988",2,1,R
963,"2018-05-30 12:51:14.593943",NULL,0,"2018-05-30 12:51:14.594003",35,1,R
964,"2018-05-30 12:51:14.609794",NULL,0,"2018-05-30 12:51:14.609850",31,1,R
965,"2018-05-30 12:51:14.628374",NULL,0,"2018-05-30 12:51:14.628427",80,1,R
966,"2018-05-31 04:27:25.017994",NULL,0,"2018-05-31 04:27:25.018051",37,1,R
967,"2018-05-31 04:27:25.029929",NULL,0,"2018-05-31 04:27:25.029983",2,1,R
968,"2018-05-31 04:27:25.041544",NULL,0,"2018-05-31 04:27:25.041625",35,1,R
969,"2018-05-31 04:27:25.057272",NULL,0,"2018-05-31 04:27:25.057326",31,1,R
970,"2018-05-31 04:27:25.075497",NULL,0,"2018-05-31 04:27:25.075553",80,1,R
971,"2018-05-31 08:56:39.185993",NULL,0,"2018-05-31 08:56:39.186051",37,2,R
972,"2018-05-31 08:56:39.197972",NULL,0,"2018-05-31 08:56:39.198026",2,2,R
973,"2018-05-31 08:56:39.209752",NULL,0,"2018-05-31 08:56:39.209806",35,2,R
974,"2018-05-31 08:56:39.224828",NULL,0,"2018-05-31 08:56:39.224882",31,2,R
975,"2018-05-31 08:56:39.243541",NULL,0,"2018-05-31 08:56:39.243596",80,2,R
976,"2018-05-31 12:06:33.716053",NULL,0,"2018-05-31 12:06:33.716116",37,1,R
977,"2018-05-31 12:06:33.727833",NULL,0,"2018-05-31 12:06:33.727887",2,1,R
978,"2018-05-31 12:06:33.739412",NULL,0,"2018-05-31 12:06:33.739467",35,1,R
979,"2018-05-31 12:06:33.755464",NULL,0,"2018-05-31 12:06:33.755518",31,1,R
980,"2018-05-31 12:06:33.777174",NULL,0,"2018-05-31 12:06:33.777229",80,1,R
981,"2018-06-01 05:35:55.379289",NULL,0,"2018-06-01 05:35:55.379348",37,2,T
982,"2018-06-01 05:35:55.391830",NULL,0,"2018-06-01 05:35:55.391889",2,2,T
983,"2018-06-01 05:35:55.403589",NULL,0,"2018-06-01 05:35:55.403650",35,2,T
984,"2018-06-01 05:35:55.418817",NULL,0,"2018-06-01 05:35:55.418872",31,2,T
985,"2018-06-01 05:35:55.434664",NULL,0,"2018-06-01 05:35:55.434717",23,2,R
986,"2018-06-01 05:35:55.449933",NULL,0,"2018-06-01 05:35:55.449990",138,2,R
987,"2018-06-01 05:35:55.465453",NULL,0,"2018-06-01 05:35:55.465505",162,2,R
988,"2018-06-01 05:35:55.480483",NULL,0,"2018-06-01 05:35:55.480536",163,2,R
989,"2018-06-01 05:35:55.495917",NULL,0,"2018-06-01 05:35:55.495970",119,2,T
990,"2018-06-01 05:35:55.506909",NULL,0,"2018-06-01 05:35:55.506962",118,2,T
991,"2018-06-01 05:35:55.518311",NULL,0,"2018-06-01 05:35:55.518364",117,2,T
992,"2018-06-01 05:55:44.803687",NULL,0,"2018-06-01 05:55:44.803744",37,4,T
993,"2018-06-01 05:55:44.814860",NULL,0,"2018-06-01 05:55:44.814915",2,4,T
994,"2018-06-01 05:55:44.827960",NULL,0,"2018-06-01 05:55:44.828018",35,4,T
995,"2018-06-01 05:55:44.844101",NULL,0,"2018-06-01 05:55:44.844160",31,4,T
996,"2018-06-01 05:55:44.863509",NULL,0,"2018-06-01 05:55:44.863567",80,4,T
997,"2018-06-01 06:02:43.869857",NULL,0,"2018-06-01 06:02:43.869916",37,4,T
998,"2018-06-01 06:02:43.881426",NULL,0,"2018-06-01 06:02:43.881480",2,4,T
999,"2018-06-01 06:02:43.892926",NULL,0,"2018-06-01 06:02:43.892981",35,4,T
1000,"2018-06-01 06:02:43.912126",NULL,0,"2018-06-01 06:02:43.912181",31,4,T
1001,"2018-06-01 06:02:43.931647",NULL,0,"2018-06-01 06:02:43.931704",80,4,T
1002,"2018-06-01 06:04:28.218380",NULL,0,"2018-06-01 06:04:28.218457",37,1,R
1003,"2018-06-01 06:04:28.231741",NULL,0,"2018-06-01 06:04:28.231797",2,1,R
1004,"2018-06-01 06:04:28.243085",NULL,0,"2018-06-01 06:04:28.243140",35,1,R
